order_id;product_id;add_to_cart_order;reordered
57143;13988;8;0
57143;15290;9;1
57143;39985;10;0
57143;23182;11;0
57143;31573;12;0
57144;37710;1;1
57144;13914;2;1
57144;196;3;1
57144;46149;4;1
57145;25927;1;1
57145;19365;2;1
57145;40391;3;1
57145;19598;4;1
57145;29616;5;1
57145;29752;6;1
57146;11140;1;1
57146;34429;2;0
57146;14073;3;0
57146;8955;4;0
57146;42139;5;1
57147;21903;1;1
57147;18880;2;1
57147;44359;3;1
57147;39040;4;0
57147;32689;5;0
57147;36165;6;0
57147;18288;7;1
57148;18441;1;1
57148;40310;2;0
57148;21616;3;1
57148;40396;4;1
57148;41950;5;1
57148;17795;6;1
57148;7185;7;0
57148;7676;8;0
57148;49683;9;0
57148;44514;10;1
57148;37897;11;0
57148;22504;12;0
57148;21280;13;0
57148;160;14;0
57149;31343;1;0
57149;23102;2;1
57149;7781;3;1
57149;36691;4;1
57149;19459;5;0
57149;46473;6;0
57149;15610;7;0
57149;30188;8;0
57149;35978;9;0
57149;21009;10;1
57149;10132;11;0
57150;10753;1;0
57150;7338;2;1
57150;37158;3;1
57150;43662;4;0
57150;27344;5;0
57150;21376;6;0
57150;46346;7;0
57150;8309;8;0
57150;12440;9;1
57150;45106;10;0
57150;13176;11;0
57150;16757;12;1
57150;21553;13;0
57150;5077;14;1
57150;33398;15;0
57150;32740;16;0
57150;31338;17;0
57150;42556;18;0
57150;43182;19;0
57150;5114;20;1
57151;23913;1;1
57151;17122;2;1
57151;13974;3;0
57151;5077;4;1
57151;22788;5;1
57151;3856;6;0
57151;14861;7;1
57151;2180;8;1
57151;30669;9;1
57151;21591;10;0
57151;34878;11;1
57152;13176;1;0
57152;1234;2;1
57152;11520;3;1
57152;1463;4;1
57152;22825;5;1
57152;32224;6;0
57152;33198;7;0
57152;7500;8;0
57152;9839;9;1
57152;31662;10;0
57152;21903;11;1
57152;45007;12;0
57152;37687;13;1
57152;31506;14;0
57152;21137;15;0
57153;21195;1;0
57153;25405;2;0
57154;28199;1;0
57154;47993;2;0
57154;35561;3;0
57154;16373;4;0
57154;40501;5;0
57154;39719;6;0
57154;14852;7;0
57154;210;8;0
57156;25146;1;1
57156;10473;2;1
57156;9387;3;1
57156;32478;4;1
57157;31764;1;1
57157;25804;2;1
57157;46584;3;1
57157;22952;4;1
57157;22929;5;1
57157;8149;6;1
57157;20590;7;1
57157;43263;8;1
57157;21351;9;1
57157;22025;10;1
57157;18792;11;1
57157;46673;12;1
57157;41950;13;1
57157;43205;14;1
57157;10412;15;0
57157;2707;16;1
57157;14732;17;1
57157;15091;18;1
57157;26036;19;1
57157;3874;20;1
57157;36103;21;0
57157;39374;22;0
57157;40310;23;1
57157;10132;24;0
57157;31066;25;0
57157;5374;26;1
57158;46667;1;1
57158;39619;2;1
57158;27845;3;0
57158;19508;4;1
57158;17487;5;1
57158;5240;6;1
57158;16407;7;0
57158;7444;8;0
57159;24759;1;0
57159;35948;2;0
57159;23020;3;0
57159;10151;4;0
57159;49683;5;0
57159;24184;6;0
57159;19003;7;1
57159;26709;8;0
57159;15868;9;0
57159;16605;10;0
57159;42668;11;0
57159;38985;12;0
57160;11536;1;0
57160;16797;2;1
57160;31233;3;1
57160;34787;4;0
57160;29228;5;0
57160;13609;6;1
57160;9076;7;1
57160;37011;8;0
57160;1131;9;0
57160;10467;10;0
57160;42724;11;0
57161;38928;1;1
57161;6184;2;1
57161;47402;3;1
57161;14086;4;1
57162;6087;1;0
57162;32079;2;0
57162;22790;3;0
57162;16283;4;1
57162;38768;5;1
57162;44683;6;1
57162;12341;7;1
57162;8571;8;1
57163;20734;1;1
57163;31338;2;1
57163;13176;3;1
57163;24184;4;1
57163;37141;5;1
57163;27451;6;0
57164;24852;1;1
57164;4605;2;1
57164;45200;3;0
57164;17794;4;1
57164;30489;5;1
57164;42592;6;0
57164;11766;7;0
57164;24964;8;1
57164;47209;9;1
57164;19678;10;0
57164;3464;11;0
57164;18434;12;0
57164;41960;13;0
57164;5876;14;1
57164;27966;15;0
57164;24720;16;0
57164;30753;17;0
57165;27267;1;0
57165;35918;2;0
57165;37067;3;1
57165;38739;4;1
57165;26940;5;0
57165;21137;6;1
57165;22312;7;0
57165;6615;8;0
57165;5818;9;0
57166;24852;1;1
57166;30954;2;1
57166;1846;3;0
57166;29418;4;1
57166;25767;5;1
57167;24221;1;1
57167;27966;2;1
57167;30169;3;1
57167;39275;4;1
57167;3962;5;1
57167;13629;6;1
57167;42828;7;1
57167;21137;8;1
57167;11440;9;1
57167;19057;10;1
57167;28597;11;1
57167;22035;12;1
57167;30720;13;1
57167;34243;14;1
57167;7503;15;1
57168;19057;1;1
57168;2589;2;1
57168;24852;3;1
57168;5876;4;1
57168;22935;5;1
57168;34126;6;1
57168;39984;7;0
57168;35163;8;0
57169;7503;1;0
57169;27695;2;1
57169;46906;3;1
57169;42265;4;1
57169;16145;5;1
57169;2452;6;0
57169;40251;7;0
57171;43772;1;1
57171;6846;2;1
57171;30949;3;0
57171;42972;4;0
57171;9477;5;1
57171;3856;6;1
57171;14999;7;1
57171;42832;8;0
57171;41844;9;0
57171;6340;10;0
57172;25544;1;1
57172;18025;2;0
57172;5910;3;1
57172;2729;4;1
57172;35042;5;1
57172;13636;6;0
57172;14951;7;0
57172;4846;8;0
57172;48550;9;0
57172;36378;10;0
57172;49490;11;0
57172;46088;12;1
57173;28199;1;0
57173;22737;2;0
57173;2658;3;1
57173;8638;4;1
57173;13535;5;1
57173;38996;6;0
57174;47144;1;1
57174;41658;2;1
57174;28199;3;1
57174;16965;4;1
57174;48235;5;0
57174;15937;6;0
57175;19057;1;1
57175;32655;2;1
57175;36606;3;1
57175;48094;4;1
57175;37511;5;1
57175;31869;6;1
57175;19478;7;1
57175;24263;8;1
57175;13838;9;1
57175;3952;10;0
57175;18434;11;1
57175;11136;12;0
57175;37792;13;0
57175;24759;14;1
57175;7197;15;0
57176;47888;1;1
57176;18441;2;0
57176;1463;3;1
57176;44075;4;1
57176;28597;5;1
57176;3020;6;1
57176;43875;7;1
57176;38777;8;1
57176;15630;9;1
57176;8174;10;1
57176;781;11;1
57176;3142;12;1
57176;34214;13;1
57176;26940;14;1
57176;47209;15;1
57176;38293;16;1
57176;41220;17;0
57176;41950;18;0
57177;46045;1;1
57177;4920;2;1
57177;9741;3;1
57177;24852;4;1
57177;287;5;1
57177;3999;6;1
57177;47824;7;1
57178;10189;1;0
57178;25822;2;0
57178;39275;3;0
57178;37067;4;1
57178;24534;5;1
57178;28380;6;0
57178;39322;7;1
57178;46229;8;1
57178;26940;9;1
57179;43050;1;1
57179;7021;2;0
57179;19660;3;1
57179;38734;4;1
57179;24852;5;1
57179;49235;6;1
57181;10957;1;1
57181;35518;2;1
57181;36981;3;1
57181;8767;4;0
57181;24852;5;1
57181;40168;6;1
57181;121;7;1
57181;19653;8;0
57182;21019;1;1
57182;2716;2;1
57183;49683;1;1
57183;32747;2;1
57183;43789;3;1
57184;43394;1;1
57184;32691;2;1
57184;21137;3;1
57184;20995;4;0
57184;34584;5;0
57184;17948;6;0
57184;18531;7;1
57184;10749;8;1
57184;17795;9;1
57184;27999;10;0
57184;4541;11;0
57184;19706;12;0
57185;196;1;1
57185;14715;2;1
57185;19660;3;1
57186;12727;1;1
57186;26055;2;1
57186;36962;3;1
57186;29529;4;1
57186;14252;5;1
57186;32172;6;1
57186;16997;7;1
57186;23909;8;1
57186;31884;9;0
57186;48925;10;1
57186;32438;11;1
57186;10892;12;0
57186;33368;13;0
57187;15200;1;0
57187;12315;2;1
57187;9006;3;1
57187;13176;4;1
57187;6598;5;0
57187;13635;6;0
57187;15290;7;1
57188;13176;1;1
57188;27845;2;1
57188;10326;3;1
57189;16254;1;0
57189;25691;2;0
57189;34;3;0
57189;47357;4;0
57189;46041;5;0
57189;24184;6;0
57189;24852;7;0
57189;34862;8;0
57190;27966;1;1
57190;21137;2;1
57190;26604;3;1
57190;42585;4;1
57190;5450;5;1
57190;36695;6;1
57190;22935;7;1
57190;41950;8;1
57190;23769;9;0
57190;24852;10;1
57190;41690;11;0
57190;28601;12;0
57190;8859;13;1
57191;21616;1;1
57192;32927;1;1
57192;20431;2;1
57192;21542;3;1
57192;26209;4;0
57194;5546;1;1
57194;41999;2;1
57194;21137;3;0
57194;23619;4;1
57194;39877;5;1
57194;47766;6;1
57194;19251;7;0
57194;7559;8;1
57194;47672;9;0
57194;28593;10;0
57194;30391;11;0
57194;8277;12;1
57194;37646;13;1
57194;33325;14;0
57194;39299;15;1
57194;41950;16;1
57194;38777;17;0
57194;31433;18;0
57194;24852;19;0
57194;35687;20;0
57194;37029;21;0
57194;42699;22;0
57194;6638;23;0
57194;5134;24;0
57195;3362;1;1
57195;39877;2;0
57195;5876;3;0
57195;28424;4;0
57195;11573;5;1
57195;41387;6;0
57195;42122;7;0
57196;27511;1;1
57196;23233;2;1
57196;25371;3;1
57196;13166;4;1
57196;11129;5;1
57196;18362;6;1
57196;30561;7;1
57196;45635;8;1
57196;46306;9;0
57196;14678;10;1
57196;20791;11;0
57196;39200;12;0
57196;48715;13;0
57196;25197;14;0
57196;10246;15;1
57196;40145;16;0
57196;42533;17;0
57198;13176;1;1
57198;4724;2;1
57198;13575;3;1
57198;16797;4;0
57198;43352;5;0
57199;24852;1;0
57199;44371;2;0
57199;27966;3;0
57199;21137;4;0
57199;38557;5;0
57199;7948;6;0
57199;30489;7;0
57200;17027;1;1
57201;38693;1;1
57202;25132;1;1
57202;10453;2;1
57202;41414;3;1
57202;37611;4;1
57202;6408;5;1
57202;29615;6;1
57202;16014;7;1
57202;41453;8;1
57202;36099;9;1
57202;15183;10;0
57203;4799;1;1
57203;2099;2;1
57203;17948;3;1
57203;43875;4;1
57203;49520;5;1
57203;47601;6;1
57203;47888;7;1
57203;26790;8;1
57203;2091;9;0
57203;21903;10;1
57203;46313;11;0
57203;47766;12;1
57203;4812;13;1
57203;39578;14;1
57203;38192;15;1
57203;10246;16;1
57203;34448;17;1
57203;49191;18;0
57203;1443;19;1
57203;44632;20;0
57203;21526;21;0
57203;13779;22;1
57203;5114;23;1
57203;39928;24;1
57203;5491;25;1
57203;26344;26;1
57203;18159;27;1
57203;43122;28;0
57203;45633;29;0
57203;26620;30;0
57203;21709;31;0
57203;12039;32;1
57203;9598;33;0
57203;44961;34;0
57203;5785;35;0
57203;18382;36;0
57203;6948;37;0
57203;44880;38;1
57203;37825;39;0
57203;16417;40;0
57203;28122;41;1
57203;34745;42;0
57204;18839;1;1
57205;21392;1;1
57205;47035;2;0
57206;47141;1;0
57207;48871;1;0
57207;35284;2;0
57207;37033;3;0
57207;6852;4;1
57207;26937;5;1
57207;40332;6;1
57207;33351;7;1
57207;24852;8;1
57208;4289;1;1
57208;49131;2;1
57208;21553;3;0
57208;14613;4;1
57208;21011;5;0
57208;31343;6;0
57209;28885;1;0
57209;45081;2;0
57209;9507;3;1
57209;20287;4;0
57209;432;5;1
57209;4781;6;1
57209;30391;7;1
57209;8138;8;1
57209;12456;9;1
57209;21137;10;1
57209;43768;11;1
57209;26454;12;1
57209;34993;13;1
57209;17183;14;1
57209;46886;15;1
57209;14195;16;1
57209;28764;17;1
57209;47156;18;1
57209;16154;19;1
57209;15872;20;1
57209;34448;21;0
57209;45866;22;1
57209;9444;23;0
57209;27204;24;1
57209;13176;25;0
57210;24852;1;0
57210;20114;2;0
57210;429;3;0
57210;29744;4;0
57210;12232;5;0
57210;46059;6;0
57210;44156;7;0
57210;33548;8;0
57210;7533;9;0
57210;11383;10;0
57210;8800;11;0
57210;1313;12;0
57210;36360;13;0
57210;36130;14;0
57210;42384;15;0
57210;48742;16;0
57210;45125;17;0
57210;34407;18;0
57210;17341;19;0
57210;41844;20;0
57210;48118;21;0
57210;16463;22;0
57210;18426;23;0
57212;29752;1;1
57212;32096;2;1
57212;33120;3;1
57212;46485;4;1
57212;21137;5;1
57212;1694;6;1
57212;24852;7;1
57212;44961;8;1
57212;10070;9;1
57212;32579;10;1
57212;30727;11;1
57212;27156;12;0
57212;1323;13;0
57212;46676;14;1
57212;5450;15;1
57212;9366;16;1
57212;8087;17;0
57212;6482;18;0
57213;3957;1;1
57213;9124;2;1
57213;17316;3;1
57213;5550;4;1
57213;46584;5;1
57213;8138;6;1
57213;1117;7;1
57213;13740;8;1
57213;29594;9;1
57213;42533;10;1
57213;41375;11;1
57214;25804;1;1
57214;11422;2;1
57214;24852;3;1
57214;19977;4;1
57214;38400;5;1
57214;9537;6;0
57214;49683;7;0
57214;40310;8;0
57214;43961;9;1
57214;23005;10;1
57214;31075;11;1
57214;21333;12;1
57215;33787;1;1
57215;28437;2;1
57215;27845;3;1
57215;4957;4;1
57215;40571;5;1
57216;49683;1;1
57216;38772;2;1
57216;21543;3;1
57216;24852;4;1
57216;27845;5;1
57216;35503;6;1
57216;34969;7;1
57216;16759;8;1
57216;8424;9;0
57216;21137;10;1
57216;47626;11;1
57216;162;12;0
57216;29244;13;1
57217;38490;1;0
57217;21513;2;0
57217;49610;3;0
57217;5876;4;0
57217;2846;5;0
57218;28985;1;1
57218;14947;2;1
57218;43858;3;1
57218;35951;4;1
57218;6230;5;0
57218;22935;6;1
57218;49156;7;0
57218;37646;8;1
57218;7781;9;0
57218;14461;10;0
57218;38984;11;0
57218;3081;12;0
57218;11777;13;0
57218;16797;14;0
57218;14696;15;1
57218;47209;16;1
57218;44910;17;0
57218;10753;18;0
57218;22227;19;0
57218;3481;20;0
57218;25890;21;0
57218;33731;22;0
57218;21295;23;0
57218;14678;24;1
57218;6962;25;1
57218;13368;26;0
57218;4210;27;0
57219;44632;1;1
57219;35989;2;1
57219;26620;3;1
57219;12140;4;1
57219;45645;5;1
57219;6069;6;1
57219;35221;7;1
57219;4187;8;0
57219;15412;9;0
57221;881;1;0
57221;16920;2;1
57221;22788;3;1
57221;7600;4;1
57221;29076;5;0
57221;45759;6;1
57222;47759;1;0
57222;29615;2;1
57222;42460;3;1
57222;43279;4;1
57222;264;5;1
57222;6348;6;1
57222;21333;7;1
57222;12143;8;0
57222;26165;9;1
57223;29921;1;0
57224;16965;1;0
57224;19706;2;1
57224;39794;3;1
57224;38689;4;1
57224;9839;5;1
57224;13176;6;1
57224;22825;7;1
57224;21137;8;1
57224;42265;9;1
57224;7781;10;1
57224;48679;11;1
57224;20947;12;1
57224;28985;13;1
57224;9076;14;0
57224;33825;15;0
57225;39108;1;1
57225;24852;2;1
57225;19691;3;1
57225;32259;4;1
57225;4591;5;1
57225;46347;6;1
57225;33846;7;0
57225;49605;8;1
57226;12206;1;0
57226;46083;2;0
57226;29307;3;0
57226;43876;4;0
57226;22619;5;0
57226;45066;6;1
57226;46475;7;0
57226;34582;8;0
57227;13176;1;1
57227;26104;2;1
57227;46802;3;1
57227;25653;4;1
57227;18838;5;1
57228;13176;1;1
57228;26369;2;1
57228;19678;3;1
57228;38456;4;1
57228;8061;5;1
57228;18926;6;1
57228;4957;7;1
57228;40571;8;1
57228;24177;9;1
57228;33682;10;1
57228;13351;11;1
57228;44910;12;1
57228;27521;13;1
57228;8959;14;1
57228;7029;15;1
57228;25718;16;1
57228;26738;17;1
57228;25305;18;1
57228;21137;19;1
57228;20512;20;1
57228;11782;21;1
57228;18581;22;1
57228;46979;23;1
57229;19125;1;1
57229;37687;2;1
57229;36651;3;1
57229;33768;4;1
57229;39249;5;1
57229;6187;6;0
57229;28934;7;0
57230;31981;1;1
57230;37657;2;1
57230;32455;3;1
57230;35795;4;1
57230;11869;5;1
57230;46107;6;1
57230;32085;7;1
57230;24361;8;1
57230;4137;9;1
57230;16949;10;1
57230;41400;11;1
57230;4889;12;1
57230;48961;13;1
57230;43973;14;1
57230;31564;15;1
57230;39041;16;1
57230;38340;17;1
57230;23658;18;1
57230;20512;19;1
57230;20297;20;1
57230;27020;21;0
57230;24852;22;1
57230;31343;23;1
57230;32724;24;1
57230;44799;25;0
57231;36679;1;1
57231;27845;2;1
57231;6361;3;1
57232;29939;1;0
57232;29223;2;1
57232;30827;3;1
57232;43352;4;1
57232;3265;5;1
57232;35561;6;1
57232;8571;7;1
57232;17313;8;1
57232;16797;9;1
57233;12140;1;1
57233;24852;2;1
57233;34776;3;1
57233;48657;4;1
57233;27086;5;1
57233;33787;6;1
57233;41319;7;1
57233;13517;8;1
57233;4592;9;1
57233;40571;10;1
57233;22959;11;1
57233;32520;12;1
57233;28703;13;1
57233;48299;14;1
57233;7644;15;1
57233;6187;16;1
57233;9533;17;0
57233;30756;18;1
57233;31848;19;0
57233;37449;20;1
57233;41844;21;1
57233;48226;22;1
57233;47170;23;0
57233;40805;24;0
57233;37634;25;0
57233;4671;26;0
57234;13672;1;1
57235;10396;1;0
57235;30305;2;0
57235;19048;3;1
57235;45290;4;1
57236;39713;1;1
57236;2165;2;0
57236;5825;3;0
57236;43772;4;0
57236;35412;5;1
57236;4274;6;1
57236;11422;7;1
57236;16759;8;1
57236;43227;9;1
57236;21053;10;1
57236;6825;11;1
57236;941;12;1
57236;34334;13;1
57236;31502;14;1
57236;10673;15;1
57236;35871;16;1
57236;3682;17;1
57236;39059;18;1
57236;365;19;1
57236;12312;20;0
57236;27663;21;0
57236;27629;22;1
57236;5535;23;1
57236;39190;24;0
57236;19348;25;1
57236;8069;26;0
57236;20158;27;1
57236;41354;28;0
57236;5161;29;1
57236;31134;30;1
57236;22920;31;0
57236;12455;32;1
57236;40772;33;0
57236;21288;34;1
57236;27196;35;0
57236;46945;36;0
57236;16721;37;0
57236;4966;38;0
57236;2851;39;1
57236;12496;40;0
57236;18296;41;1
57236;21851;42;0
57236;4833;43;1
57236;4778;44;1
57236;43945;45;1
57236;982;46;0
57236;15945;47;1
57236;44880;48;0
57236;38444;49;0
57236;49349;50;1
57237;34894;1;0
57237;48370;2;1
57237;19202;3;1
57237;24852;4;1
57237;15424;5;1
57237;26221;6;1
57237;34234;7;1
57237;37148;8;1
57237;28378;9;0
57237;9547;10;1
57237;30808;11;1
57237;47368;12;1
57237;40199;13;0
57237;34492;14;0
57237;44367;15;0
57237;24313;16;0
57237;5101;17;1
57237;24184;18;0
57237;19003;19;0
57237;4605;20;1
57237;10388;21;0
57237;41569;22;0
57237;42625;23;1
57238;22849;1;1
57238;5618;2;0
57238;10504;3;0
57238;45264;4;0
57238;30664;5;0
57239;40078;1;1
57239;17281;2;1
57239;30776;3;1
57239;24852;4;1
57239;30949;5;1
57239;45106;6;0
57239;23233;7;1
57239;2002;8;0
57240;11543;1;1
57240;49235;2;1
57240;19660;3;1
57240;18418;4;1
57240;14010;5;1
57240;25146;6;1
57240;22089;7;1
57240;25743;8;1
57241;4565;1;1
57241;2966;2;0
57241;7026;3;1
57241;43154;4;1
57241;33754;5;1
57241;46676;6;0
57241;18523;7;1
57241;19691;8;1
57241;16797;9;1
57241;24852;10;1
57241;37646;11;0
57241;47766;12;1
57241;15429;13;1
57242;13176;1;0
57243;25588;1;0
57243;40215;2;0
57243;40078;3;0
57243;22548;4;0
57243;29117;5;1
57243;45957;6;1
57243;37625;7;1
57243;30489;8;1
57243;21376;9;0
57243;29370;10;1
57243;18389;11;0
57244;49113;1;1
57244;31717;2;1
57244;35494;3;0
57244;43735;4;1
57244;21872;5;0
57244;34050;6;1
57244;14233;7;0
57245;39001;1;1
57245;28413;2;1
57246;7200;1;1
57246;23360;2;1
57246;48031;3;0
57246;3425;4;1
57246;10973;5;0
57246;43973;6;0
57246;47663;7;0
57246;45217;8;0
57246;18;9;0
57246;31224;10;1
57246;13396;11;0
57246;23909;12;1
57246;44819;13;0
57247;31651;1;1
57247;19660;2;1
57247;196;3;1
57247;39657;4;1
57247;30591;5;1
57247;46562;6;1
57248;33316;1;0
57248;4960;2;0
57249;24009;1;1
57249;13176;2;1
57249;48415;3;1
57250;43352;1;1
57250;39001;2;1
57250;21137;3;1
57251;5077;1;1
57251;10070;2;1
57251;26728;3;1
57251;12312;4;1
57252;1940;1;1
57252;32211;2;1
57252;15952;3;1
57252;49683;4;1
57252;47766;5;1
57252;12289;6;1
57252;38959;7;1
57252;36763;8;1
57252;12115;9;1
57252;10673;10;1
57252;28900;11;1
57252;5923;12;1
57252;45290;13;1
57252;24097;14;0
57252;2295;15;1
57252;15290;16;1
57252;9387;17;0
57252;30233;18;1
57252;43352;19;1
57252;27730;20;1
57252;43772;21;1
57252;16339;22;1
57252;14709;23;1
57252;27726;24;1
57252;33168;25;1
57252;46448;26;0
57252;17616;27;1
57252;40136;28;1
57252;14508;29;0
57252;11821;30;0
57253;40604;1;0
57253;49683;2;1
57253;13176;3;1
57253;19511;4;0
57254;31564;1;1
57254;12276;2;1
57254;16647;3;0
57254;6265;4;1
57254;39127;5;1
57254;2708;6;0
57254;13944;7;0
57255;44632;1;0
57255;33401;2;1
57255;38311;3;0
57255;43772;4;1
57256;49241;1;1
57256;18543;2;0
57256;25256;3;0
57256;31555;4;0
57256;40634;5;0
57256;7830;6;0
57256;44987;7;1
57256;18465;8;0
57256;21137;9;1
57256;24188;10;0
57256;22963;11;1
57256;34525;12;1
57256;27454;13;1
57256;23198;14;0
57256;47209;15;1
57256;43122;16;1
57256;952;17;0
57257;32753;1;1
57257;36360;2;1
57257;21019;3;1
57257;12075;4;0
57257;35221;5;1
57257;11187;6;1
57258;329;1;1
57258;13176;2;1
57258;46194;3;1
57258;13499;4;1
57258;30795;5;1
57258;19966;6;1
57258;24964;7;1
57258;45;8;1
57258;25013;9;1
57258;26209;10;1
57258;14633;11;1
57258;43328;12;1
57258;187;13;1
57258;13984;14;1
57258;43789;15;1
57258;39984;16;1
57258;35072;17;1
57258;31717;18;1
57258;8518;19;1
57259;5744;1;1
57259;33065;2;1
57259;21938;3;1
57259;49139;4;1
57259;29487;5;1
57259;41696;6;1
57259;38726;7;1
57259;46088;8;1
57259;36768;9;0
57259;10151;10;1
57259;8193;11;1
57259;32478;12;1
57259;28511;13;0
57259;29509;14;1
57259;10524;15;1
57259;44042;16;0
57259;5456;17;0
57259;15913;18;0
57259;49054;19;1
57259;37;20;0
57259;1242;21;1
57259;37047;22;0
57259;36990;23;1
57259;23341;24;1
57260;46088;1;1
57261;365;1;0
57261;14852;2;1
57261;24004;3;0
57261;10892;4;1
57261;35216;5;1
57261;30696;6;1
57261;24852;7;1
57261;30661;8;1
57262;24852;1;1
57262;15541;2;1
57262;23909;3;1
57262;11484;4;1
57263;27696;1;0
57263;9139;2;0
57263;42117;3;1
57263;500;4;1
57263;49558;5;1
57263;31683;6;1
57263;15541;7;1
57263;4889;8;1
57263;24852;9;1
57263;13187;10;1
57263;31778;11;0
57263;23888;12;1
57263;19348;13;0
57263;29935;14;0
57264;44819;1;1
57264;18641;2;1
57264;13646;3;1
57264;28597;4;1
57264;6871;5;1
57264;37765;6;1
57265;17122;1;0
57265;24852;2;1
57265;48742;3;0
57265;40261;4;0
57265;31338;5;0
57265;11265;6;1
57265;36180;7;1
57265;21288;8;0
57265;48299;9;0
57265;39922;10;0
57265;35042;11;0
57266;19376;1;1
57266;32781;2;1
57266;6297;3;1
57266;19054;4;0
57266;20119;5;1
57266;17835;6;1
57266;44075;7;1
57266;47867;8;1
57266;19174;9;0
57266;27471;10;1
57266;11030;11;0
57266;36183;12;0
57267;42644;1;0
57267;40097;2;0
57268;13176;1;1
57268;27845;2;1
57268;19660;3;1
57268;46906;4;1
57268;25890;5;1
57268;39475;6;1
57268;45066;7;1
57268;13225;8;1
57268;27344;9;1
57268;24759;10;1
57268;5550;11;1
57268;36772;12;1
57268;25931;13;1
57268;18337;14;0
57269;44632;1;0
57269;24852;2;0
57269;16797;3;0
57269;28204;4;0
57269;35221;5;0
57269;49098;6;0
57269;22227;7;0
57269;33716;8;0
57269;47717;9;0
57269;32338;10;0
57269;27696;11;0
57269;12086;12;0
57269;40571;13;0
57269;33787;14;0
57271;24852;1;1
57271;28199;2;1
57271;28204;3;1
57271;41787;4;1
57271;10305;5;0
57272;13176;1;1
57272;5258;2;1
57272;39534;3;1
57272;43352;4;1
57273;20448;1;1
57274;6920;1;0
57274;26872;2;0
57274;7185;3;0
57274;21053;4;0
57274;4920;5;1
57274;37766;6;0
57274;38610;7;0
57274;87;8;0
57275;26030;1;1
57275;16953;2;1
57275;24184;3;0
57275;47626;4;1
57275;44336;5;1
57275;42240;6;0
57275;881;7;1
57275;12980;8;0
57275;37262;9;1
57275;30391;10;1
57276;43465;1;1
57276;26940;2;0
57276;7948;3;1
57276;29405;4;1
57276;36695;5;1
57276;28985;6;0
57276;49401;7;1
57276;2350;8;1
57276;18531;9;1
57276;34551;10;0
57276;37646;11;1
57276;4920;12;1
57276;24964;13;1
57276;26314;14;0
57276;28156;15;1
57276;17872;16;0
57277;34714;1;0
57277;25407;2;1
57277;37113;3;0
57277;24964;4;0
57277;4740;5;0
57278;43720;1;1
57278;21137;2;1
57278;42701;3;1
57278;21292;4;1
57279;5373;1;1
57279;42768;2;1
57279;20314;3;1
57279;25659;4;1
57279;35951;5;1
57279;42701;6;1
57279;17758;7;1
57279;43338;8;1
57279;17170;9;0
57279;5491;10;0
57279;28378;11;0
57279;49044;12;0
57279;23822;13;0
57279;34134;14;0
57279;23909;15;1
57279;32030;16;1
57279;4605;17;0
57279;31553;18;1
57279;47626;19;0
57279;31717;20;1
57279;12155;21;0
57279;17948;22;0
57279;8193;23;1
57279;6187;24;1
57279;5450;25;1
57279;28993;26;0
57279;46676;27;0
57280;27316;1;1
57280;24852;2;1
57280;44632;3;1
57280;20899;4;0
57280;44310;5;1
57280;15290;6;1
57280;1408;7;0
57280;35221;8;0
57280;24062;9;1
57280;5077;10;1
57280;44560;11;0
57280;10132;12;1
57280;8575;13;0
57280;16797;14;0
57280;36772;15;0
57280;39561;16;0
57280;27104;17;1
57280;22035;18;1
57280;26177;19;1
57280;33575;20;1
57280;22228;21;1
57280;45007;22;1
57280;22935;23;1
57280;43768;24;0
57280;26209;25;0
57280;27845;26;0
57280;45066;27;0
57280;26940;28;1
57280;43122;29;1
57280;47759;30;0
57280;2091;31;0
57280;28993;32;1
57280;33647;33;0
57282;7677;1;0
57282;26410;2;0
57282;3599;3;0
57282;33754;4;0
57282;13702;5;0
57282;33043;6;0
57282;15995;7;0
57282;37739;8;0
57282;19508;9;0
57282;39928;10;0
57282;21227;11;0
57282;40604;12;0
57282;47209;13;0
57283;40939;1;0
57284;48287;1;0
57284;29142;2;0
57284;18503;3;1
57284;24852;4;1
57284;14084;5;1
57284;44359;6;1
57284;21903;7;1
57284;41694;8;1
57284;46900;9;1
57284;6999;10;1
57284;44233;11;1
57284;9515;12;1
57284;2180;13;0
57284;24489;14;0
57284;30391;15;1
57284;1752;16;0
57284;27966;17;0
57284;260;18;0
57284;26369;19;0
57284;34067;20;0
57284;8349;21;0
57285;44075;1;0
57285;8174;2;1
57285;6348;3;1
57285;1063;4;1
57285;15008;5;1
57285;27966;6;1
57285;11520;7;1
57285;8277;8;1
57285;26209;9;1
57285;32747;10;1
57287;22935;1;1
57287;14764;2;1
57287;39275;3;1
57287;33198;4;1
57287;44488;5;0
57287;39877;6;1
57287;37646;7;1
57287;18908;8;0
57287;16747;9;0
57287;40910;10;0
57287;47412;11;1
57287;46988;12;1
57287;22281;13;0
57287;20555;14;0
57288;24852;1;1
57288;10673;2;1
57288;18439;3;1
57288;49235;4;1
57288;44987;5;1
57288;1940;6;1
57288;42356;7;1
57288;6155;8;1
57288;3782;9;1
57288;39649;10;1
57288;48226;11;1
57288;22242;12;1
57289;28842;1;1
57289;20600;2;1
57289;20114;3;1
57289;30391;4;1
57289;27966;5;1
57289;27044;6;1
57289;21137;7;1
57289;24489;8;1
57289;1117;9;1
57290;43789;1;1
57290;40010;2;0
57290;27663;3;1
57290;41844;4;1
57290;32030;5;1
57290;10761;6;1
57290;45066;7;1
